price,speed,hd,ram,screen
2295,50,720,16,15
2248,66,1000,8,14
1799,66,425,8,14
2804,66,1000,24,15
1545,66,214,4,14
1644,33,214,4,14
1744,33,214,4,14
2590,33,720,16,17
1454,33,214,4,14
1779,33,424,4,17
2040,50,1000,8,14
2740,66,720,16,17
2335,33,212,8,17
2058,66,545,8,17
1568,33,428,4,15
2345,66,720,16,15
1899,66,730,8,15
1794,66,214,4,14
2745,66,1000,24,15
1499,33,428,4,14
2254,33,720,16,15
2095,66,528,8,15
1823,33,528,8,14
2339,66,540,8,17
1889,66,425,8,15
2944,50,1000,24,15
1999,66,730,8,15
1345,66,214,4,14
1890,50,528,8,15
2754,50,1000,24,15
2699,100,730,16,15
2098,66,540,8,14
2195,33,720,16,15
1599,66,340,8,15
2258,66,730,8,17
2295,33,720,16,15
1999,100,420,8,14
2323,33,720,16,15
1754,33,528,8,14
2390,33,720,16,15
1923,50,528,8,14
1295,33,214,4,14
1973,66,528,8,14
1368,50,428,4,15
2790,33,1000,24,15
2390,50,720,16,15
1339,33,424,4,14
1495,33,214,4,14
2044,33,528,8,14
1890,33,528,8,15
1899,66,540,8,14
1944,33,528,8,14
1640,66,214,4,14
1989,66,425,8,15
2840,66,1000,24,15
2094,66,528,8,14
1490,33,214,4,15
1199,33,210,4,14
1795,33,528,8,14
2690,33,720,16,17
2259,66,730,8,17
1828,33,428,4,17
2994,66,1000,24,15
2099,66,1000,8,14
2399,66,730,16,15
1628,50,428,4,17
1604,66,214,4,14
1640,66,214,4,15
1398,50,340,4,14
2440,66,720,16,15
1590,50,214,4,14
1845,66,528,8,14
2258,66,730,8,17
1985,33,212,8,15
2354,33,720,16,15
1998,66,425,8,14
2199,66,540,8,15
1795,50,528,8,14
1698,66,540,8,14
2544,33,720,16,15
2040,33,1000,8,14
1438,33,212,4,14
2249,66,270,8,14
1495,66,528,8,14
1590,33,214,4,15
1999,66,730,8,15
1388,33,212,4,14
2690,50,720,16,17
2754,33,1000,24,15
2695,33,1000,24,15
2189,66,1000,8,15
2690,33,1000,24,15
2339,66,425,8,17
1239,33,212,4,14
1758,50,545,4,17
1899,66,730,8,14
2290,33,720,16,15
1799,66,545,8,15
2594,66,720,16,15
1948,66,425,8,14
1468,66,428,4,15
1299,50,428,4,14
2695,50,1000,24,15
1679,33,212,4,17
1199,33,340,4,14
1790,33,528,8,15
2844,33,1000,24,15
1789,33,212,8,15
1699,66,420,8,14
2159,66,730,8,17
1299,50,340,4,14
2239,66,425,8,17
2298,66,1000,8,14
1744,50,214,4,14
1499,50,545,4,15
2473,66,720,16,15
1395,66,528,8,14
2654,33,1000,24,15
1599,66,540,8,14
2790,50,1000,24,15
2423,33,720,16,15
1395,33,214,4,14
1895,33,212,8,14
1399,33,210,4,14
1429,33,424,4,15
1923,33,528,8,14
1488,33,424,4,14
1904,66,528,8,14
1495,50,214,4,14
1528,33,428,4,17
1545,66,528,8,14
1295,50,214,4,14
2595,33,1000,24,15
2090,66,1000,8,14
1590,50,214,4,15
1799,66,420,8,14
2539,66,1000,8,17
1329,33,212,4,15
1899,66,425,8,14
1940,66,528,8,15
1538,33,424,4,14
2048,66,540,8,14
2044,50,528,8,14
2840,100,528,16,15
1499,50,340,4,15
1699,33,212,8,14
1790,33,528,8,14
2598,66,730,16,15
1898,66,420,8,14
2139,33,212,8,17
1599,66,545,4,15
1268,33,428,4,15
2898,100,730,16,15
2544,50,720,16,15
1554,50,214,4,14
2295,66,528,8,15
2444,33,720,16,15
2990,33,1000,24,15
3090,33,1000,24,15
1728,66,428,4,17
1695,33,528,8,14
1998,66,730,8,15
1554,33,214,4,14
1940,33,1000,8,14
1199,33,428,4,14
2198,100,420,8,14
2290,33,720,16,15
1718,66,428,4,17
1568,50,428,4,15
2595,33,1000,24,15
1899,66,730,8,15
1605,66,540,8,15
2444,33,720,16,15
1640,66,214,4,15
1490,33,214,4,15
2195,33,720,16,15
2248,66,730,8,17
1199,33,210,4,14
1495,33,214,4,14
1299,50,340,4,14
1398,50,340,4,14
1699,33,212,8,14
1599,66,545,4,15
1923,33,528,8,14
1680,66,540,8,15
1848,66,545,4,17
2345,66,720,16,15
1295,33,214,4,14
1799,66,420,8,14
2423,33,720,16,15
3140,66,1000,24,15
2590,33,720,16,17
2740,66,720,16,17
1973,66,528,8,14
1940,66,528,8,14
2295,33,720,16,15
1999,66,730,8,15
1989,33,212,8,15
1898,66,420,8,14
2699,100,730,16,15
2390,33,720,16,15
1399,33,210,4,14
1618,50,428,4,17
2473,66,720,16,15
2990,33,1000,24,15
1545,66,528,8,14
1644,33,214,4,14
1495,33,528,8,14
2328,100,270,4,14
1885,66,730,8,15
1790,33,528,8,15
1989,66,425,8,15
1518,33,428,4,17
1699,66,420,8,14
2090,66,1000,8,14
1490,33,214,4,14
1659,66,425,8,14
1845,66,528,8,14
1854,33,528,8,14
2440,66,720,16,15
1865,66,540,8,17
1295,50,214,4,14
2690,33,1000,24,15
1590,33,214,4,14
1599,66,540,8,15
1899,66,425,8,14
2148,66,730,8,17
1590,33,214,4,15
1578,50,270,4,14
1399,66,428,4,14
1828,66,270,4,14
1468,66,428,4,15
2323,33,720,16,15
2159,66,730,8,17
1899,33,212,8,14
1199,33,340,4,14
2075,66,1080,8,15
1795,66,540,8,15
2254,33,720,16,15
2944,33,1000,24,15
1818,50,428,4,17
1599,66,540,8,14
2898,100,730,16,15
1789,33,212,8,15
2598,66,730,16,15
2690,33,720,16,17
1748,50,545,4,17
2259,66,730,8,17
2544,33,720,16,15
2404,66,720,16,15
2215,66,730,16,15
1640,66,214,4,14
1904,66,528,8,14
1999,100,420,8,14
2354,33,720,16,15
2804,66,1000,24,15
1790,33,528,8,14
2844,33,1000,24,15
2099,66,425,8,17
1698,66,540,8,14
1195,33,214,4,14
2529,66,364,8,14
2840,66,1000,24,15
2295,66,528,8,15
1395,33,528,8,14
1799,66,545,8,15
1499,50,428,4,14
2790,33,1000,24,15
1899,66,730,8,15
2754,33,1000,24,15
2994,66,1000,24,15
1695,33,528,8,14
3090,33,1000,24,15
2399,66,730,16,15
2745,66,1000,24,15
1495,50,528,8,14
2594,66,720,16,15
2695,33,1000,24,15
1998,66,730,8,15
1890,33,528,8,14
1345,66,214,4,14
1299,50,428,4,14
3029,100,364,8,14
2249,66,270,8,14
1940,66,528,8,15
1499,50,545,4,15
2139,33,212,8,17
2339,66,425,8,17
2048,66,545,8,17
1823,33,528,8,14
2019,66,1000,8,15
1899,66,540,8,15
1950,66,730,8,15
1929,66,1000,8,14
2198,100,420,8,14
1944,33,528,8,14
1855,66,730,8,15
1268,33,428,4,15
2094,66,528,8,14
1754,33,528,8,14
2654,33,1000,24,15
1499,50,340,4,14
1940,33,1000,8,14
2369,66,1000,8,17
1890,33,528,8,15
1794,66,214,4,14
1899,66,730,8,14
1545,66,214,4,14
1554,33,214,4,14
1395,33,214,4,14
2339,33,212,8,17
1795,33,528,8,14
1199,33,428,4,14
1454,33,214,4,14
1545,66,540,8,15
2279,50,364,8,14
2595,66,528,8,15
1795,66,540,8,15
2040,33,1000,8,14
1749,66,425,8,15
1604,66,214,4,14
1368,50,428,4,15
2044,33,528,8,14
1744,33,214,4,14
2238,100,545,8,17
1698,66,540,8,14
1890,100,340,4,14
2495,66,364,8,14
2699,100,730,16,15
1748,50,428,4,17
1935,66,1000,8,14
2304,66,720,16,15
1454,50,340,4,14
2338,100,850,8,17
1799,75,545,8,15
2373,66,720,16,15
1929,66,1000,8,14
2399,66,730,16,15
1899,100,545,8,15
2723,100,720,16,15
1745,66,528,8,14
1998,66,730,8,15
1994,100,340,4,14
2340,66,720,16,15
2794,100,720,16,15
2190,100,528,8,14
2940,50,1000,24,17
1840,66,528,8,14
1540,66,340,4,15
2285,100,1000,8,14
2190,100,528,8,15
1299,66,428,4,14
2990,66,1000,24,17
1944,50,528,8,14
1490,50,340,4,14
2095,100,528,8,14
2148,100,545,8,17
2494,66,720,16,15
2254,50,720,16,15
2088,66,545,8,17
2563,100,270,4,14
3123,100,1000,24,15
2540,50,720,16,17
1854,100,340,4,14
2248,100,850,8,17
1504,66,340,4,14
2364,33,212,8,17
1989,33,212,8,15
1899,66,730,8,14
1885,50,1000,8,14
1823,50,528,8,14
2995,100,364,8,14
2394,66,1000,8,17
1789,50,212,8,15
1694,66,340,4,14
2338,100,545,8,17
2273,50,1000,24,15
2773,66,1000,24,15
1790,50,528,8,14
2290,50,720,16,15
2444,50,720,16,15
1994,66,528,8,14
1804,66,528,8,14
2245,50,364,8,14
2138,75,545,8,17
1445,66,340,4,14
2690,100,720,16,15
1838,50,428,4,17
1813,50,270,4,14
2164,50,212,8,17
1395,50,340,4,14
1245,66,340,4,14
2364,66,425,8,17
1999,100,850,8,15
2063,66,270,4,14
2894,66,1000,24,15
2019,66,1000,8,15
1399,33,210,4,14
1368,66,428,4,15
2148,75,545,8,17
2195,66,528,8,15
2238,75,545,8,17
2654,100,720,16,15
2294,100,528,8,14
1268,50,428,4,15
1199,33,340,4,14
2704,66,1000,24,15
1998,66,545,8,17
2048,75,545,8,17
1899,75,545,8,15
1999,100,420,8,14
2259,66,730,8,17
2195,50,720,16,15
1499,50,545,4,15
1199,50,428,4,14
1659,66,425,8,14
1754,50,528,8,14
2940,100,720,16,17
2323,50,720,16,15
3054,100,1000,24,15
2590,66,720,16,17
3090,100,1000,24,15
1398,50,540,8,14
2124,66,425,8,17
1699,50,212,8,14
1748,50,545,4,17
2598,66,730,16,15
1989,66,425,8,15
2154,100,528,8,14
1795,100,340,4,14
2198,100,420,8,14
1490,50,340,4,15
1999,100,545,8,15
2595,100,720,16,15
2223,100,528,8,14
3194,100,1000,24,15
1890,100,340,4,15
1599,66,428,4,15
1899,66,540,8,15
2595,66,1000,24,15
1599,66,545,4,15
1938,66,545,4,17
1848,66,545,4,17
2654,50,1000,24,15
1848,66,428,4,17
1599,66,540,8,15
3340,100,1000,24,17
2740,66,1000,24,15
2690,50,1000,24,15
1749,66,545,8,15
2745,100,1000,24,15
1599,66,540,8,14
1899,33,212,8,14
2898,100,730,16,15
2545,50,1000,24,15
1699,66,270,4,14
1199,33,210,4,14
1790,50,528,8,15
2844,50,1000,24,15
1499,50,428,4,15
1898,66,420,8,14
1749,66,425,8,15
1899,66,730,8,15
1899,66,425,8,14
1540,66,340,4,14
1938,66,428,4,17
1873,66,528,8,14
1699,66,420,8,14
1799,66,420,8,14
1299,50,540,8,14
2245,66,720,16,15
1695,50,528,8,14
1840,66,528,8,15
2248,100,545,8,17
1644,50,340,4,14
1838,50,545,4,17
2873,100,1000,24,15
1398,66,340,4,14
1899,100,540,8,15
1845,100,528,8,14
1754,66,528,8,14
1799,66,420,8,14
1699,66,420,8,14
2224,100,545,8,17
2394,50,850,16,15
1799,66,730,8,15
2108,75,545,8,17
1399,33,210,4,14
2699,100,730,16,15
1828,66,270,4,14
1808,50,545,4,17
1299,66,340,4,14
2444,66,850,16,15
1898,66,420,8,14
2690,66,1000,24,15
1974,66,545,8,17
2208,100,545,8,17
2440,100,850,16,15
1890,75,730,8,15
2673,50,1000,24,15
1999,100,545,8,15
2224,100,850,8,17
1895,50,364,8,14
1680,75,540,8,15
1645,50,528,8,14
1490,66,340,4,14
2095,66,528,8,15
2473,100,850,16,15
1790,66,528,8,14
1449,66,270,8,14
2024,75,545,8,17
2290,66,850,16,15
2890,50,1000,24,17
2690,100,850,16,17
2145,66,364,8,14
2308,100,545,8,17
2094,100,528,8,14
1644,66,340,4,14
1440,50,340,4,14
1640,100,340,4,15
1775,75,540,8,15
1799,100,425,8,14
1440,50,340,4,15
1545,100,340,4,14
2994,100,1000,24,15
1740,66,540,8,15
2723,66,1000,24,15
2840,100,1000,24,15
2208,75,545,8,17
1395,66,340,4,14
2145,50,850,16,15
2315,75,1080,16,15
1795,75,730,8,15
1545,75,540,8,15
1299,66,270,4,14
1908,66,428,4,17
1904,100,528,8,14
1580,66,540,8,15
1445,66,528,8,14
1999,100,420,8,14
2198,100,420,8,14
2124,100,545,8,17
2595,66,1000,24,15
2124,75,545,8,17
1459,50,425,4,14
1499,50,428,4,15
1740,50,528,8,14
1940,100,528,8,15
2035,100,1000,8,14
2645,100,364,8,14
1840,75,540,8,15
1454,66,340,4,14
1908,66,545,4,17
1599,66,428,4,15
1740,50,528,8,15
1675,66,540,8,15
1940,100,528,8,14
1490,66,340,4,15
1245,66,340,4,14
2794,50,1000,24,15
1659,66,340,4,17
2490,50,850,16,17
1735,50,1000,8,14
1695,66,730,8,15
1749,66,545,8,15
1944,66,528,8,14
1499,66,365,8,15
2308,100,850,8,17
2345,100,850,16,15
1885,66,1000,8,14
1199,33,210,4,14
1899,75,545,8,15
1640,100,340,4,14
2273,50,850,16,15
1704,50,528,8,14
1824,66,545,4,17
1199,50,428,4,14
2195,66,850,16,15
1594,50,340,4,14
2545,50,1000,24,15
1808,50,428,4,17
1745,75,540,8,15
2095,75,730,16,15
2640,50,1000,24,15
1195,50,340,4,14
2058,66,545,8,17
1395,50,528,8,14
1765,66,540,8,17
1604,100,340,4,14
1799,66,540,8,14
1773,50,528,8,14
1679,50,540,8,14
1578,50,270,4,14
2654,66,1000,24,15
1749,100,540,8,15
2940,66,1000,24,17
2415,75,730,16,17
1794,100,340,4,14
1824,66,428,4,17
1799,75,545,8,15
1949,100,730,8,14
1999,100,850,8,15
1865,75,540,8,17
2898,100,730,16,15
2328,100,270,4,14
2594,100,850,16,15
1599,66,545,4,15
2204,50,850,16,15
2155,75,850,16,15
1404,50,340,4,14
2059,66,730,8,17
2604,50,1000,24,15
2540,66,850,16,17
1724,50,428,4,17
3090,100,1000,24,17
2598,66,730,16,15
1299,66,428,4,14
1724,50,545,4,17
1823,66,528,8,14
2844,66,1000,24,15
1790,66,528,8,15
1345,50,340,4,14
2323,66,850,16,15
1445,66,540,8,15
2240,50,850,16,15
1899,100,545,8,15
2159,66,540,8,17
1898,66,730,8,15
2254,66,850,16,15
2745,100,1000,24,15
1499,50,545,4,15
1699,66,270,4,14
2404,100,850,16,15
2399,66,730,16,15
1894,50,528,8,14
1873,100,528,8,14
2804,100,1000,24,15
1695,66,528,8,14
1645,66,540,8,15
1645,66,528,8,14
1445,66,540,8,15
1799,100,420,8,14
1823,66,528,8,14
1745,75,730,8,15
1695,66,730,8,15
1404,50,340,4,14
1715,75,540,8,15
2540,66,850,16,17
2940,66,1000,24,17
2745,100,1000,24,15
1299,66,340,4,14
1525,75,540,8,15
2308,100,850,8,17
2844,66,1000,24,15
1845,100,528,8,14
1660,75,540,8,15
2224,100,850,8,17
1345,50,340,4,14
1829,66,420,8,14
1899,100,545,8,15
1599,66,545,4,15
2345,100,850,16,15
2794,50,1000,24,15
2208,75,545,8,17
1349,66,270,8,15
1454,66,340,4,14
1885,66,1000,8,14
2994,100,1000,24,15
1625,75,850,8,15
1773,50,528,8,14
1904,100,528,8,14
2804,100,1000,24,15
2499,100,850,16,15
2723,66,1000,24,15
2404,100,850,16,15
1735,50,1000,8,14
1749,66,545,8,15
1790,66,528,8,15
1594,50,340,4,14
1695,100,540,8,15
1704,50,528,8,14
1695,66,528,8,14
1195,50,340,4,14
3090,100,1000,24,17
1754,66,528,8,14
1245,66,340,4,14
2690,100,850,16,17
2204,50,850,16,15
1545,100,340,4,14
1999,100,850,8,15
1794,100,340,4,14
1799,75,545,8,15
1899,75,545,8,15
1974,66,545,8,17
1599,66,545,4,15
2273,50,850,16,15
1640,100,340,4,15
1894,50,528,8,14
1824,66,545,4,17
1799,66,540,8,14
2145,50,850,16,15
1575,75,730,8,15
2035,100,1000,8,14
2604,50,1000,24,15
2654,66,1000,24,15
1999,100,545,8,15
1873,100,528,8,14
1545,66,850,8,15
1644,66,340,4,14
1699,66,420,8,14
2224,100,545,8,17
1499,66,365,8,15
2444,66,850,16,15
1824,66,545,4,17
2473,100,850,16,15
2490,50,850,16,17
1908,66,545,4,17
1635,66,540,8,15
1940,100,528,8,15
2399,66,850,16,15
2595,66,1000,24,15
2545,50,1000,24,15
1445,66,340,8,14
1299,66,545,4,14
1495,66,730,8,15
2058,66,545,8,17
2159,66,540,8,17
2673,50,1000,24,15
2124,100,545,8,17
1199,50,545,4,14
1724,50,545,4,17
1810,75,540,8,15
1840,75,730,8,15
1398,66,340,4,14
1908,66,545,4,17
2124,75,545,8,17
1604,100,340,4,14
1499,50,545,4,15
2308,100,545,8,17
1580,66,540,8,15
1944,66,528,8,14
1299,66,270,4,15
2323,66,850,16,15
1699,66,540,8,15
2208,100,545,8,17
1659,66,340,4,17
1395,66,340,4,14
1740,50,528,8,15
1645,50,528,8,14
1395,50,340,8,14
1440,50,340,4,15
1755,75,540,8,15
1199,33,210,4,14
2254,66,850,16,15
2394,50,850,16,15
1808,50,545,4,17
2594,100,850,16,15
1808,50,545,4,17
1790,66,730,8,15
1730,66,540,8,15
2873,100,1000,24,15
1499,66,425,4,14
1724,50,545,4,17
1499,50,545,4,15
2890,50,1000,24,17
2108,75,545,8,17
1675,66,540,8,15
2094,100,528,8,14
1490,66,340,4,15
2024,75,545,8,17
2195,66,850,16,15
1666,66,270,4,14
2495,50,1000,24,15
1794,100,340,4,14
2204,100,545,8,17
2744,50,1000,24,15
2182,66,364,8,14
1940,100,528,8,15
1865,66,270,4,14
2199,66,850,16,15
1999,66,540,16,14
1574,50,270,4,14
2015,100,1000,8,14
2715,100,850,16,17
1773,66,528,8,14
2623,50,1000,24,15
1881,100,270,4,14
1404,66,340,4,14
1704,50,545,4,17
2545,66,1000,24,15
1499,66,540,8,15
2790,50,1000,24,17
1829,66,420,8,14
1299,66,340,4,14
2154,50,850,16,15
1398,66,340,4,14
2145,66,850,16,15
1804,66,545,4,17
2208,75,545,8,17
2640,100,850,16,17
2004,75,545,8,17
1604,100,340,4,14
2095,50,850,16,15
1804,66,545,4,17
1808,50,545,4,17
1999,100,545,8,15
2058,66,545,8,17
1908,66,545,4,17
1808,50,545,4,17
1595,50,528,8,14
1699,66,540,8,14
1845,100,528,8,14
2104,100,545,8,17
2394,66,850,16,15
1799,66,420,16,14
2059,66,540,8,17
1345,66,340,4,14
1499,50,545,4,15
2545,100,1260,16,15
1799,75,545,8,15
1899,75,545,8,15
2440,66,850,16,17
1699,66,540,8,14
1773,50,270,4,14
3040,100,1000,24,17
1904,100,528,8,14
1395,66,528,8,14
1954,66,545,8,17
1645,66,528,8,14
1899,100,545,8,15
1449,66,365,8,15
1549,66,420,8,14
1640,100,340,4,15
1299,66,365,4,15
2204,100,850,8,17
2473,100,850,16,15
1354,50,340,4,14
2395,100,850,16,15
2204,66,850,16,15
1765,50,1000,8,14
1749,66,540,8,14
1594,66,340,4,14
1908,66,545,4,17
1654,50,528,8,14
2208,100,545,8,17
2344,50,850,16,15
1723,50,528,8,14
2090,50,364,8,14
2554,50,1000,24,15
2604,66,1000,24,15
1704,66,528,8,14
1682,100,270,4,14
1545,100,340,4,14
2108,75,545,8,17
2378,100,364,8,14
1895,100,540,8,15
2804,100,1000,24,15
1894,66,528,8,14
2179,100,364,8,14
2594,100,850,16,15
1499,50,545,4,15
1390,50,340,4,15
1299,66,545,4,14
1599,66,545,4,15
1704,50,545,4,17
2994,100,1000,24,15
1599,66,545,4,15
1873,100,528,8,14
1659,66,340,4,17
1499,66,420,8,14
1983,66,364,8,14
1544,50,340,4,14
1815,66,1000,8,14
1999,100,850,8,15
2299,100,850,16,15
1749,66,545,8,15
2873,100,1000,24,15
2104,75,545,8,17
1440,66,340,4,15
2390,50,850,16,17
1599,66,540,8,14
2223,50,850,16,15
2745,100,1000,24,15
1690,50,528,8,15
1740,66,528,8,15
2094,100,528,8,14
1699,100,540,8,14
1844,50,528,8,14
2840,66,1000,24,17
2404,100,850,16,15
2345,100,850,16,15
2308,100,850,8,17
2273,66,850,16,15
2673,66,1000,24,15
1199,50,545,4,14
2794,66,1000,24,15
2308,100,545,8,17
3175,100,2100,16,15
1295,50,340,4,14
1891,50,364,8,14
1773,66,850,8,14
2554,50,1200,24,15
1540,100,528,4,15
2240,66,1200,16,15
1994,100,850,8,14
1704,66,850,8,14
1699,66,540,8,14
2744,50,1200,24,15
1895,100,540,8,15
2304,100,1000,16,15
2095,50,1000,16,15
1499,66,540,8,14
1504,100,528,4,14
2840,75,1200,24,17
2790,50,1200,24,17
2440,66,1000,16,17
2154,50,1000,16,15
2145,66,1000,16,15
2245,100,1000,16,15
1840,100,850,8,15
1615,100,1000,4,14
2344,50,1000,16,15
2495,50,1200,24,15
1804,100,850,8,14
1465,50,1000,4,14
1295,50,528,4,14
1745,100,850,8,14
1723,50,850,8,14
1859,66,540,8,17
2340,100,1200,16,15
1515,66,1000,4,14
2545,66,1200,24,15
1544,50,528,4,14
1299,66,365,8,15
1799,66,730,8,14
1829,66,420,8,14
2645,100,1200,24,15
2190,50,1200,16,15
2794,75,1200,24,15
1594,66,528,4,14
1844,50,850,8,14
2394,66,1000,16,15
2673,75,1200,24,15
2604,75,1200,24,15
2299,100,850,16,15
2540,100,1000,16,17
2223,50,1000,16,15
1598,66,540,8,14
1699,100,540,8,14
1345,66,528,8,14
1354,50,528,4,14
2623,50,1200,24,15
1699,66,545,8,14
1645,66,850,8,14
1873,100,850,8,14
1454,66,528,4,14
1345,66,528,4,14
1599,66,540,8,14
1694,100,528,4,14
1894,66,850,8,14
1595,50,850,8,14
2373,100,1000,16,15
1654,50,850,8,14
1390,50,528,4,15
1440,66,528,4,15
2059,66,540,8,17
1690,50,850,8,15
2204,66,1000,16,15
2273,66,1000,16,15
1499,66,540,8,14
2390,50,1000,16,17
1740,66,850,8,15
1445,100,528,4,14
2494,100,1000,16,15
2199,66,850,16,15
2304,100,1000,16,15
1699,66,545,8,14
1745,100,850,8,14
2373,100,1000,16,15
1465,66,1000,4,14
1723,66,850,8,14
2390,66,1000,16,17
1949,66,420,8,15
2344,66,1000,16,15
1445,100,528,4,14
1994,100,850,8,14
1354,66,528,4,14
1540,100,528,4,15
1699,66,540,8,14
1544,66,528,4,14
1299,66,365,8,15
2495,66,1200,24,15
2245,100,1000,16,15
1295,66,528,4,14
1873,100,850,8,14
2223,66,1000,16,15
2645,100,1200,24,15
1504,100,528,4,14
1390,66,528,4,15
2623,75,1200,24,15
2059,66,540,8,17
1699,100,540,8,14
1345,66,528,8,14
1809,66,540,8,17
2790,75,1200,24,17
2540,100,1000,16,17
2554,75,1200,24,15
1840,100,850,8,15
1945,100,540,8,15
1615,100,1000,4,14
2340,100,1200,16,15
2095,66,1000,16,15
1804,100,850,8,14
1844,66,850,8,14
2494,100,1000,16,15
1449,66,540,8,14
2154,66,1000,16,15
1548,66,540,8,14
2744,75,1200,24,15
2190,66,1200,16,15
2199,66,850,16,15
1595,66,850,8,14
1654,66,850,8,14
2299,100,850,16,15
1694,100,528,4,14
1690,66,850,8,15
1599,66,540,8,14
1844,66,850,8,14
1723,66,850,8,14
1699,100,540,8,14
2190,66,1200,16,15
1354,66,528,4,14
1295,66,528,4,14
1649,66,540,8,14
2049,66,540,8,17
1345,66,528,8,14
1694,100,528,4,14
1949,66,420,8,15
2623,75,1200,24,15
1690,66,850,8,15
2223,66,1000,16,15
1544,66,528,4,14
1599,66,545,8,14
2199,66,850,16,15
1449,66,540,8,14
2154,66,1000,16,15
1504,100,528,4,14
1445,66,1000,4,14
2304,100,1000,16,15
1994,100,850,8,14
1548,66,540,8,14
2494,100,1000,16,15
2590,75,1200,24,15
1849,66,540,8,17
2790,75,1200,24,17
2299,100,850,16,15
2495,66,1200,24,15
1595,66,850,8,14
2373,100,1000,16,15
2645,100,1200,24,15
2245,100,1000,16,15
1390,66,528,4,15
1595,100,1000,4,14
2344,66,1000,16,15
1599,66,540,8,14
2744,75,1200,24,15
2540,100,1000,16,17
1804,100,850,8,14
1870,100,540,8,15
1840,100,850,8,15
1745,100,850,8,14
2340,100,1200,16,15
1873,100,850,8,14
2390,66,1000,16,17
2095,66,1000,16,15
1540,100,528,4,15
1654,66,850,8,14
1445,100,528,4,14
1644,100,528,4,14
2044,100,850,8,15
1354,66,528,4,14
1345,66,528,8,14
1823,66,850,8,15
2790,75,1200,24,17
2495,66,1200,24,15
2223,75,1200,24,15
1454,100,528,4,14
1795,100,850,8,15
2554,75,1200,24,15
1695,66,850,8,15
1923,100,850,8,15
2090,100,850,8,17
1390,66,528,4,15
2095,66,1000,16,15
1923,100,1000,16,15
2254,100,1000,16,15
1990,66,850,8,17
2154,66,1000,16,15
2595,100,1200,24,15
1544,66,528,4,14
1854,100,850,8,15
2344,66,1000,16,15
2390,66,1000,16,17
1949,66,420,8,15
1823,66,1000,16,15
2290,100,1200,16,15
2195,100,1000,16,15
1754,66,850,8,15
1445,66,1000,4,14
1490,100,528,4,15
1944,66,850,8,15
2490,100,1000,16,17
1395,100,528,4,14
2444,100,1000,16,15
1295,66,528,4,14
2744,75,1200,24,15
1545,100,1000,4,14
2190,66,1200,16,15
1590,66,528,8,15
2844,100,1200,24,15
2444,100,850,16,15
2554,66,1200,24,15
3123,75,1600,32,15
1690,100,528,8,15
1844,100,528,8,14
2790,66,1200,24,17
2390,66,850,16,17
1699,66,630,8,15
2154,66,850,16,15
2095,66,850,16,15
3290,75,1600,32,17
2490,100,850,16,17
1495,66,528,8,14
1840,100,1200,8,14
2223,66,850,16,15
1595,100,528,8,14
3095,100,1600,32,15
3054,75,1600,32,15
2885,100,1600,24,15
2595,100,1200,24,15
2195,100,850,16,15
2723,100,1200,24,15
2995,66,1600,32,15
2654,100,1200,24,15
2323,100,850,16,15
2495,66,1200,24,15
3244,75,1600,32,15
2254,100,850,16,15
2623,66,1200,24,15
2890,100,1200,24,17
1740,66,1200,8,14
1554,66,528,8,14
1654,100,528,8,14
2344,66,850,16,15
2744,66,1200,24,15
2785,66,1600,24,15
1744,66,528,8,14
2444,100,850,16,15
2595,100,1200,24,15
2844,100,1200,24,15
1790,100,1200,8,14
1590,66,528,8,15
3244,75,1600,32,15
3123,75,1600,32,15
2554,66,1200,24,15
2323,100,850,16,15
2344,66,850,16,15
2890,100,1200,24,17
2390,66,850,16,17
1495,66,528,8,14
1844,100,528,8,14
1699,66,630,8,15
3290,75,1600,32,17
2790,66,1200,24,17
2845,100,1600,24,15
1744,66,528,8,14
3095,100,1600,32,15
1595,100,528,8,14
2254,100,850,16,15
2723,100,1200,24,15
2745,66,1600,24,15
3054,75,1600,32,15
2744,66,1200,24,15
1554,66,528,8,14
1654,100,528,8,14
2623,66,1200,24,15
2095,66,850,16,15
2495,66,1200,24,15
2995,66,1600,32,15
1690,66,1200,8,14
2154,66,850,16,15
1690,100,528,8,15
2223,66,850,16,15
2654,100,1200,24,15
2195,100,850,16,15
2490,100,850,16,17
